stem,label,fold,embedding_path,is_augmented,aug_idx
250825_152739_A35W_11-3 [16]_aug5,Loose,3,data\embeddings\Loose\250825_152739_A35W_11-3 [16]_aug5.npy,True,5
250825_152739_A35W_12-3 [16]_aug1,Loose,0,data\embeddings\Loose\250825_152739_A35W_12-3 [16]_aug1.npy,True,1
250825_152739_A35W_12-3 [16]_aug2,Loose,0,data\embeddings\Loose\250825_152739_A35W_12-3 [16]_aug2.npy,True,2
250825_152739_A35W_12-3 [16]_aug3,Loose,0,data\embeddings\Loose\250825_152739_A35W_12-3 [16]_aug3.npy,True,3
250825_152739_A35W_12-3 [16]_aug4,Loose,0,data\embeddings\Loose\250825_152739_A35W_12-3 [16]_aug4.npy,True,4
250825_152739_A35W_12-3 [16]_aug5,Loose,0,data\embeddings\Loose\250825_152739_A35W_12-3 [16]_aug5.npy,True,5
250825_152739_A35W_13-3 [16]_aug1,Loose,3,data\embeddings\Loose\250825_152739_A35W_13-3 [16]_aug1.npy,True,1
250825_152739_A35W_13-3 [16]_aug2,Loose,3,data\embeddings\Loose\250825_152739_A35W_13-3 [16]_aug2.npy,True,2
250825_152739_A35W_13-3 [16]_aug3,Loose,3,data\embeddings\Loose\250825_152739_A35W_13-3 [16]_aug3.npy,True,3
250825_152739_A35W_13-3 [16]_aug4,Loose,3,data\embeddings\Loose\250825_152739_A35W_13-3 [16]_aug4.npy,True,4
250825_152739_A35W_13-3 [16]_aug5,Loose,3,data\embeddings\Loose\250825_152739_A35W_13-3 [16]_aug5.npy,True,5
250825_152739_A35W_16-2 [16384]_aug1,Loose,3,data\embeddings\Loose\250825_152739_A35W_16-2 [16384]_aug1.npy,True,1
250825_152739_A35W_16-2 [16384]_aug2,Loose,3,data\embeddings\Loose\250825_152739_A35W_16-2 [16384]_aug2.npy,True,2
250825_152739_A35W_16-2 [16384]_aug3,Loose,3,data\embeddings\Loose\250825_152739_A35W_16-2 [16384]_aug3.npy,True,3
250825_152739_A35W_16-2 [16384]_aug4,Loose,3,data\embeddings\Loose\250825_152739_A35W_16-2 [16384]_aug4.npy,True,4
250825_152739_A35W_16-2 [16384]_aug5,Loose,3,data\embeddings\Loose\250825_152739_A35W_16-2 [16384]_aug5.npy,True,5
250825_152739_A35W_17-2 [16384]_aug1,Loose,0,data\embeddings\Loose\250825_152739_A35W_17-2 [16384]_aug1.npy,True,1
250825_152739_A35W_17-2 [16384]_aug2,Loose,0,data\embeddings\Loose\250825_152739_A35W_17-2 [16384]_aug2.npy,True,2
250825_152739_A35W_17-2 [16384]_aug3,Loose,0,data\embeddings\Loose\250825_152739_A35W_17-2 [16384]_aug3.npy,True,3
250825_152739_A35W_17-2 [16384]_aug4,Loose,0,data\embeddings\Loose\250825_152739_A35W_17-2 [16384]_aug4.npy,True,4
250825_152739_A35W_17-2 [16384]_aug5,Loose,0,data\embeddings\Loose\250825_152739_A35W_17-2 [16384]_aug5.npy,True,5
250825_152739_A35W_18-2 [16384]_aug1,Loose,0,data\embeddings\Loose\250825_152739_A35W_18-2 [16384]_aug1.npy,True,1
250825_152739_A35W_18-2 [16384]_aug2,Loose,0,data\embeddings\Loose\250825_152739_A35W_18-2 [16384]_aug2.npy,True,2
250825_152739_A35W_18-2 [16384]_aug3,Loose,0,data\embeddings\Loose\250825_152739_A35W_18-2 [16384]_aug3.npy,True,3
250825_152739_A35W_18-2 [16384]_aug4,Loose,0,data\embeddings\Loose\250825_152739_A35W_18-2 [16384]_aug4.npy,True,4
250825_152739_A35W_18-2 [16384]_aug5,Loose,0,data\embeddings\Loose\250825_152739_A35W_18-2 [16384]_aug5.npy,True,5
250825_152739_A35W_19-2 [16384]_aug1,Loose,0,data\embeddings\Loose\250825_152739_A35W_19-2 [16384]_aug1.npy,True,1
250825_152739_A35W_19-2 [16384]_aug2,Loose,0,data\embeddings\Loose\250825_152739_A35W_19-2 [16384]_aug2.npy,True,2
250825_152739_A35W_19-2 [16384]_aug3,Loose,0,data\embeddings\Loose\250825_152739_A35W_19-2 [16384]_aug3.npy,True,3
250825_152739_A35W_19-2 [16384]_aug4,Loose,0,data\embeddings\Loose\250825_152739_A35W_19-2 [16384]_aug4.npy,True,4
250825_152739_A35W_19-2 [16384]_aug5,Loose,0,data\embeddings\Loose\250825_152739_A35W_19-2 [16384]_aug5.npy,True,5
250825_152739_A35W_20-2 [16384]_aug1,Loose,2,data\embeddings\Loose\250825_152739_A35W_20-2 [16384]_aug1.npy,True,1
250825_152739_A35W_20-2 [16384]_aug2,Loose,2,data\embeddings\Loose\250825_152739_A35W_20-2 [16384]_aug2.npy,True,2
250825_152739_A35W_20-2 [16384]_aug3,Loose,2,data\embeddings\Loose\250825_152739_A35W_20-2 [16384]_aug3.npy,True,3
250825_152739_A35W_20-2 [16384]_aug4,Loose,2,data\embeddings\Loose\250825_152739_A35W_20-2 [16384]_aug4.npy,True,4
250825_152739_A35W_20-2 [16384]_aug5,Loose,2,data\embeddings\Loose\250825_152739_A35W_20-2 [16384]_aug5.npy,True,5
250825_152739_A35W_5-1 [1024]_aug1,Loose,2,data\embeddings\Loose\250825_152739_A35W_5-1 [1024]_aug1.npy,True,1
250825_152739_A35W_5-1 [1024]_aug2,Loose,2,data\embeddings\Loose\250825_152739_A35W_5-1 [1024]_aug2.npy,True,2
250825_152739_A35W_5-1 [1024]_aug3,Loose,2,data\embeddings\Loose\250825_152739_A35W_5-1 [1024]_aug3.npy,True,3
250825_152739_A35W_5-1 [1024]_aug4,Loose,2,data\embeddings\Loose\250825_152739_A35W_5-1 [1024]_aug4.npy,True,4
250825_152739_A35W_5-1 [1024]_aug5,Loose,2,data\embeddings\Loose\250825_152739_A35W_5-1 [1024]_aug5.npy,True,5
250825_152739_A35W_6-1 [1024]_aug1,Loose,2,data\embeddings\Loose\250825_152739_A35W_6-1 [1024]_aug1.npy,True,1
250825_152739_A35W_6-1 [1024]_aug2,Loose,2,data\embeddings\Loose\250825_152739_A35W_6-1 [1024]_aug2.npy,True,2
250825_152739_A35W_6-1 [1024]_aug3,Loose,2,data\embeddings\Loose\250825_152739_A35W_6-1 [1024]_aug3.npy,True,3
250825_152739_A35W_6-1 [1024]_aug4,Loose,2,data\embeddings\Loose\250825_152739_A35W_6-1 [1024]_aug4.npy,True,4
250825_152739_A35W_6-1 [1024]_aug5,Loose,2,data\embeddings\Loose\250825_152739_A35W_6-1 [1024]_aug5.npy,True,5
250825_152739_A35W_9-3 [16]_aug1,Loose,0,data\embeddings\Loose\250825_152739_A35W_9-3 [16]_aug1.npy,True,1
250825_152739_A35W_9-3 [16]_aug2,Loose,0,data\embeddings\Loose\250825_152739_A35W_9-3 [16]_aug2.npy,True,2
250825_152739_A35W_9-3 [16]_aug3,Loose,0,data\embeddings\Loose\250825_152739_A35W_9-3 [16]_aug3.npy,True,3
250825_152739_A35W_9-3 [16]_aug4,Loose,0,data\embeddings\Loose\250825_152739_A35W_9-3 [16]_aug4.npy,True,4
250825_152739_A35W_9-3 [16]_aug5,Loose,0,data\embeddings\Loose\250825_152739_A35W_9-3 [16]_aug5.npy,True,5
250827_104700_A35W_3-1 [1024]_aug1,Loose,1,data\embeddings\Loose\250827_104700_A35W_3-1 [1024]_aug1.npy,True,1
250827_104700_A35W_3-1 [1024]_aug2,Loose,1,data\embeddings\Loose\250827_104700_A35W_3-1 [1024]_aug2.npy,True,2
250827_104700_A35W_3-1 [1024]_aug3,Loose,1,data\embeddings\Loose\250827_104700_A35W_3-1 [1024]_aug3.npy,True,3
250827_104700_A35W_3-1 [1024]_aug4,Loose,1,data\embeddings\Loose\250827_104700_A35W_3-1 [1024]_aug4.npy,True,4
250827_104700_A35W_3-1 [1024]_aug5,Loose,1,data\embeddings\Loose\250827_104700_A35W_3-1 [1024]_aug5.npy,True,5
250827_104700_A35W_4-1 [1024]_aug1,Loose,1,data\embeddings\Loose\250827_104700_A35W_4-1 [1024]_aug1.npy,True,1
250827_104700_A35W_4-1 [1024]_aug2,Loose,1,data\embeddings\Loose\250827_104700_A35W_4-1 [1024]_aug2.npy,True,2
250827_104700_A35W_4-1 [1024]_aug3,Loose,1,data\embeddings\Loose\250827_104700_A35W_4-1 [1024]_aug3.npy,True,3
250827_104700_A35W_4-1 [1024]_aug4,Loose,1,data\embeddings\Loose\250827_104700_A35W_4-1 [1024]_aug4.npy,True,4
250827_104700_A35W_4-1 [1024]_aug5,Loose,1,data\embeddings\Loose\250827_104700_A35W_4-1 [1024]_aug5.npy,True,5
250827_104700_A35W_8-3 [16]_aug1,Loose,3,data\embeddings\Loose\250827_104700_A35W_8-3 [16]_aug1.npy,True,1
250827_104700_A35W_8-3 [16]_aug2,Loose,3,data\embeddings\Loose\250827_104700_A35W_8-3 [16]_aug2.npy,True,2
250827_104700_A35W_8-3 [16]_aug3,Loose,3,data\embeddings\Loose\250827_104700_A35W_8-3 [16]_aug3.npy,True,3
250827_104700_A35W_8-3 [16]_aug4,Loose,3,data\embeddings\Loose\250827_104700_A35W_8-3 [16]_aug4.npy,True,4
250827_104700_A35W_8-3 [16]_aug5,Loose,3,data\embeddings\Loose\250827_104700_A35W_8-3 [16]_aug5.npy,True,5
250907_140040_A35W_5-1 [1024]_aug1,Loose,1,data\embeddings\Loose\250907_140040_A35W_5-1 [1024]_aug1.npy,True,1
250907_140040_A35W_5-1 [1024]_aug2,Loose,1,data\embeddings\Loose\250907_140040_A35W_5-1 [1024]_aug2.npy,True,2
250907_140040_A35W_5-1 [1024]_aug3,Loose,1,data\embeddings\Loose\250907_140040_A35W_5-1 [1024]_aug3.npy,True,3
250907_140040_A35W_5-1 [1024]_aug4,Loose,1,data\embeddings\Loose\250907_140040_A35W_5-1 [1024]_aug4.npy,True,4
250907_140040_A35W_5-1 [1024]_aug5,Loose,1,data\embeddings\Loose\250907_140040_A35W_5-1 [1024]_aug5.npy,True,5
250907_140040_A35W_6-1 [1024]_aug1,Loose,0,data\embeddings\Loose\250907_140040_A35W_6-1 [1024]_aug1.npy,True,1
250907_140040_A35W_6-1 [1024]_aug2,Loose,0,data\embeddings\Loose\250907_140040_A35W_6-1 [1024]_aug2.npy,True,2
250907_140040_A35W_6-1 [1024]_aug3,Loose,0,data\embeddings\Loose\250907_140040_A35W_6-1 [1024]_aug3.npy,True,3
250907_140040_A35W_6-1 [1024]_aug4,Loose,0,data\embeddings\Loose\250907_140040_A35W_6-1 [1024]_aug4.npy,True,4
250907_140040_A35W_6-1 [1024]_aug5,Loose,0,data\embeddings\Loose\250907_140040_A35W_6-1 [1024]_aug5.npy,True,5
250907_140040_A35W_7-1 [1024]_aug1,Loose,1,data\embeddings\Loose\250907_140040_A35W_7-1 [1024]_aug1.npy,True,1
250907_140040_A35W_7-1 [1024]_aug2,Loose,1,data\embeddings\Loose\250907_140040_A35W_7-1 [1024]_aug2.npy,True,2
250907_140040_A35W_7-1 [1024]_aug3,Loose,1,data\embeddings\Loose\250907_140040_A35W_7-1 [1024]_aug3.npy,True,3
250907_140040_A35W_7-1 [1024]_aug4,Loose,1,data\embeddings\Loose\250907_140040_A35W_7-1 [1024]_aug4.npy,True,4
250907_140040_A35W_7-1 [1024]_aug5,Loose,1,data\embeddings\Loose\250907_140040_A35W_7-1 [1024]_aug5.npy,True,5
250907_140040_A35W_8-1 [1024]_aug1,Loose,3,data\embeddings\Loose\250907_140040_A35W_8-1 [1024]_aug1.npy,True,1
250907_140040_A35W_8-1 [1024]_aug2,Loose,3,data\embeddings\Loose\250907_140040_A35W_8-1 [1024]_aug2.npy,True,2
250907_140040_A35W_8-1 [1024]_aug3,Loose,3,data\embeddings\Loose\250907_140040_A35W_8-1 [1024]_aug3.npy,True,3
250907_140040_A35W_8-1 [1024]_aug4,Loose,3,data\embeddings\Loose\250907_140040_A35W_8-1 [1024]_aug4.npy,True,4
250907_140040_A35W_8-1 [1024]_aug5,Loose,3,data\embeddings\Loose\250907_140040_A35W_8-1 [1024]_aug5.npy,True,5
250907_142008_A35W_1-1 [1024]_aug1,Loose,2,data\embeddings\Loose\250907_142008_A35W_1-1 [1024]_aug1.npy,True,1
250907_142008_A35W_1-1 [1024]_aug2,Loose,2,data\embeddings\Loose\250907_142008_A35W_1-1 [1024]_aug2.npy,True,2
250907_142008_A35W_1-1 [1024]_aug3,Loose,2,data\embeddings\Loose\250907_142008_A35W_1-1 [1024]_aug3.npy,True,3
250907_142008_A35W_1-1 [1024]_aug4,Loose,2,data\embeddings\Loose\250907_142008_A35W_1-1 [1024]_aug4.npy,True,4
250907_142008_A35W_1-1 [1024]_aug5,Loose,2,data\embeddings\Loose\250907_142008_A35W_1-1 [1024]_aug5.npy,True,5
250930_161939_A35W_14-2 [16]_aug1,Loose,2,data\embeddings\Loose\250930_161939_A35W_14-2 [16]_aug1.npy,True,1
250930_161939_A35W_14-2 [16]_aug2,Loose,2,data\embeddings\Loose\250930_161939_A35W_14-2 [16]_aug2.npy,True,2
250930_161939_A35W_14-2 [16]_aug3,Loose,2,data\embeddings\Loose\250930_161939_A35W_14-2 [16]_aug3.npy,True,3
250930_161939_A35W_14-2 [16]_aug4,Loose,2,data\embeddings\Loose\250930_161939_A35W_14-2 [16]_aug4.npy,True,4
250930_161939_A35W_14-2 [16]_aug5,Loose,2,data\embeddings\Loose\250930_161939_A35W_14-2 [16]_aug5.npy,True,5
250930_161939_A35W_15-1 [1024]_aug1,Loose,3,data\embeddings\Loose\250930_161939_A35W_15-1 [1024]_aug1.npy,True,1
250930_161939_A35W_15-1 [1024]_aug2,Loose,3,data\embeddings\Loose\250930_161939_A35W_15-1 [1024]_aug2.npy,True,2
250930_161939_A35W_15-1 [1024]_aug3,Loose,3,data\embeddings\Loose\250930_161939_A35W_15-1 [1024]_aug3.npy,True,3
250930_161939_A35W_15-1 [1024]_aug4,Loose,3,data\embeddings\Loose\250930_161939_A35W_15-1 [1024]_aug4.npy,True,4
250930_161939_A35W_15-1 [1024]_aug5,Loose,3,data\embeddings\Loose\250930_161939_A35W_15-1 [1024]_aug5.npy,True,5
250930_161939_A35W_16-3 [16]_aug1,Loose,0,data\embeddings\Loose\250930_161939_A35W_16-3 [16]_aug1.npy,True,1
250930_161939_A35W_16-3 [16]_aug2,Loose,0,data\embeddings\Loose\250930_161939_A35W_16-3 [16]_aug2.npy,True,2
250930_161939_A35W_16-3 [16]_aug3,Loose,0,data\embeddings\Loose\250930_161939_A35W_16-3 [16]_aug3.npy,True,3
250930_161939_A35W_16-3 [16]_aug4,Loose,0,data\embeddings\Loose\250930_161939_A35W_16-3 [16]_aug4.npy,True,4
250930_161939_A35W_16-3 [16]_aug5,Loose,0,data\embeddings\Loose\250930_161939_A35W_16-3 [16]_aug5.npy,True,5
250930_161939_A35W_4-1 [1024]_aug1,Loose,0,data\embeddings\Loose\250930_161939_A35W_4-1 [1024]_aug1.npy,True,1
250930_161939_A35W_4-1 [1024]_aug2,Loose,0,data\embeddings\Loose\250930_161939_A35W_4-1 [1024]_aug2.npy,True,2
250930_161939_A35W_4-1 [1024]_aug3,Loose,0,data\embeddings\Loose\250930_161939_A35W_4-1 [1024]_aug3.npy,True,3
250930_161939_A35W_4-1 [1024]_aug4,Loose,0,data\embeddings\Loose\250930_161939_A35W_4-1 [1024]_aug4.npy,True,4
250930_161939_A35W_4-1 [1024]_aug5,Loose,0,data\embeddings\Loose\250930_161939_A35W_4-1 [1024]_aug5.npy,True,5
250930_161939_A35W_5-2 [16]_aug1,Loose,2,data\embeddings\Loose\250930_161939_A35W_5-2 [16]_aug1.npy,True,1
250930_161939_A35W_5-2 [16]_aug2,Loose,2,data\embeddings\Loose\250930_161939_A35W_5-2 [16]_aug2.npy,True,2
250930_161939_A35W_5-2 [16]_aug3,Loose,2,data\embeddings\Loose\250930_161939_A35W_5-2 [16]_aug3.npy,True,3
250930_161939_A35W_5-2 [16]_aug4,Loose,2,data\embeddings\Loose\250930_161939_A35W_5-2 [16]_aug4.npy,True,4
250930_161939_A35W_5-2 [16]_aug5,Loose,2,data\embeddings\Loose\250930_161939_A35W_5-2 [16]_aug5.npy,True,5
250930_161939_A35W_6-3 [16]_aug1,Loose,1,data\embeddings\Loose\250930_161939_A35W_6-3 [16]_aug1.npy,True,1
250930_161939_A35W_6-3 [16]_aug2,Loose,1,data\embeddings\Loose\250930_161939_A35W_6-3 [16]_aug2.npy,True,2
250930_161939_A35W_6-3 [16]_aug3,Loose,1,data\embeddings\Loose\250930_161939_A35W_6-3 [16]_aug3.npy,True,3
250930_161939_A35W_6-3 [16]_aug4,Loose,1,data\embeddings\Loose\250930_161939_A35W_6-3 [16]_aug4.npy,True,4
250930_161939_A35W_6-3 [16]_aug5,Loose,1,data\embeddings\Loose\250930_161939_A35W_6-3 [16]_aug5.npy,True,5
250930_170029_A35W_1-1 [1024]_aug1,Loose,1,data\embeddings\Loose\250930_170029_A35W_1-1 [1024]_aug1.npy,True,1
250930_170029_A35W_1-1 [1024]_aug2,Loose,1,data\embeddings\Loose\250930_170029_A35W_1-1 [1024]_aug2.npy,True,2
250930_170029_A35W_1-1 [1024]_aug3,Loose,1,data\embeddings\Loose\250930_170029_A35W_1-1 [1024]_aug3.npy,True,3
250930_170029_A35W_1-1 [1024]_aug4,Loose,1,data\embeddings\Loose\250930_170029_A35W_1-1 [1024]_aug4.npy,True,4
250930_170029_A35W_1-1 [1024]_aug5,Loose,1,data\embeddings\Loose\250930_170029_A35W_1-1 [1024]_aug5.npy,True,5
250930_170029_A35W_10-2 [16]_aug1,Loose,1,data\embeddings\Loose\250930_170029_A35W_10-2 [16]_aug1.npy,True,1
250930_170029_A35W_10-2 [16]_aug2,Loose,1,data\embeddings\Loose\250930_170029_A35W_10-2 [16]_aug2.npy,True,2
250930_170029_A35W_10-2 [16]_aug3,Loose,1,data\embeddings\Loose\250930_170029_A35W_10-2 [16]_aug3.npy,True,3
250930_170029_A35W_10-2 [16]_aug4,Loose,1,data\embeddings\Loose\250930_170029_A35W_10-2 [16]_aug4.npy,True,4
250930_170029_A35W_10-2 [16]_aug5,Loose,1,data\embeddings\Loose\250930_170029_A35W_10-2 [16]_aug5.npy,True,5
250930_170029_A35W_14-3 [16]_aug1,Loose,1,data\embeddings\Loose\250930_170029_A35W_14-3 [16]_aug1.npy,True,1
250930_170029_A35W_14-3 [16]_aug2,Loose,1,data\embeddings\Loose\250930_170029_A35W_14-3 [16]_aug2.npy,True,2
250930_170029_A35W_14-3 [16]_aug3,Loose,1,data\embeddings\Loose\250930_170029_A35W_14-3 [16]_aug3.npy,True,3
250930_170029_A35W_14-3 [16]_aug4,Loose,1,data\embeddings\Loose\250930_170029_A35W_14-3 [16]_aug4.npy,True,4
250930_170029_A35W_14-3 [16]_aug5,Loose,1,data\embeddings\Loose\250930_170029_A35W_14-3 [16]_aug5.npy,True,5
250930_170029_A35W_18-3 [16]_aug1,Loose,2,data\embeddings\Loose\250930_170029_A35W_18-3 [16]_aug1.npy,True,1
250930_170029_A35W_18-3 [16]_aug2,Loose,2,data\embeddings\Loose\250930_170029_A35W_18-3 [16]_aug2.npy,True,2
250930_170029_A35W_18-3 [16]_aug3,Loose,2,data\embeddings\Loose\250930_170029_A35W_18-3 [16]_aug3.npy,True,3
250930_170029_A35W_18-3 [16]_aug4,Loose,2,data\embeddings\Loose\250930_170029_A35W_18-3 [16]_aug4.npy,True,4
250930_170029_A35W_18-3 [16]_aug5,Loose,2,data\embeddings\Loose\250930_170029_A35W_18-3 [16]_aug5.npy,True,5
250930_170029_A35W_3-1 [1024]_aug1,Loose,1,data\embeddings\Loose\250930_170029_A35W_3-1 [1024]_aug1.npy,True,1
250930_170029_A35W_3-1 [1024]_aug2,Loose,1,data\embeddings\Loose\250930_170029_A35W_3-1 [1024]_aug2.npy,True,2
250930_170029_A35W_3-1 [1024]_aug3,Loose,1,data\embeddings\Loose\250930_170029_A35W_3-1 [1024]_aug3.npy,True,3
250930_170029_A35W_3-1 [1024]_aug4,Loose,1,data\embeddings\Loose\250930_170029_A35W_3-1 [1024]_aug4.npy,True,4
250930_170029_A35W_3-1 [1024]_aug5,Loose,1,data\embeddings\Loose\250930_170029_A35W_3-1 [1024]_aug5.npy,True,5
250930_170029_A35W_4-1 [1024]_aug1,Loose,1,data\embeddings\Loose\250930_170029_A35W_4-1 [1024]_aug1.npy,True,1
250930_170029_A35W_4-1 [1024]_aug2,Loose,1,data\embeddings\Loose\250930_170029_A35W_4-1 [1024]_aug2.npy,True,2
250930_170029_A35W_4-1 [1024]_aug3,Loose,1,data\embeddings\Loose\250930_170029_A35W_4-1 [1024]_aug3.npy,True,3
250930_170029_A35W_4-1 [1024]_aug4,Loose,1,data\embeddings\Loose\250930_170029_A35W_4-1 [1024]_aug4.npy,True,4
250930_170029_A35W_4-1 [1024]_aug5,Loose,1,data\embeddings\Loose\250930_170029_A35W_4-1 [1024]_aug5.npy,True,5
250930_170029_A35W_7-2 [16384]_aug1,Loose,2,data\embeddings\Loose\250930_170029_A35W_7-2 [16384]_aug1.npy,True,1
250930_170029_A35W_7-2 [16384]_aug2,Loose,2,data\embeddings\Loose\250930_170029_A35W_7-2 [16384]_aug2.npy,True,2
250930_170029_A35W_7-2 [16384]_aug3,Loose,2,data\embeddings\Loose\250930_170029_A35W_7-2 [16384]_aug3.npy,True,3
250930_170029_A35W_7-2 [16384]_aug4,Loose,2,data\embeddings\Loose\250930_170029_A35W_7-2 [16384]_aug4.npy,True,4
250930_170029_A35W_7-2 [16384]_aug5,Loose,2,data\embeddings\Loose\250930_170029_A35W_7-2 [16384]_aug5.npy,True,5
250930_170029_A35W_8-2 [16384]_aug1,Loose,1,data\embeddings\Loose\250930_170029_A35W_8-2 [16384]_aug1.npy,True,1
250930_170029_A35W_8-2 [16384]_aug2,Loose,1,data\embeddings\Loose\250930_170029_A35W_8-2 [16384]_aug2.npy,True,2
250930_170029_A35W_8-2 [16384]_aug3,Loose,1,data\embeddings\Loose\250930_170029_A35W_8-2 [16384]_aug3.npy,True,3
250930_170029_A35W_8-2 [16384]_aug4,Loose,1,data\embeddings\Loose\250930_170029_A35W_8-2 [16384]_aug4.npy,True,4
250930_170029_A35W_8-2 [16384]_aug5,Loose,1,data\embeddings\Loose\250930_170029_A35W_8-2 [16384]_aug5.npy,True,5
250930_170029_A35W_9-2 [16384]_aug1,Loose,3,data\embeddings\Loose\250930_170029_A35W_9-2 [16384]_aug1.npy,True,1
250930_170029_A35W_9-2 [16384]_aug2,Loose,3,data\embeddings\Loose\250930_170029_A35W_9-2 [16384]_aug2.npy,True,2
250930_170029_A35W_9-2 [16384]_aug3,Loose,3,data\embeddings\Loose\250930_170029_A35W_9-2 [16384]_aug3.npy,True,3
250930_170029_A35W_9-2 [16384]_aug4,Loose,3,data\embeddings\Loose\250930_170029_A35W_9-2 [16384]_aug4.npy,True,4
250930_170029_A35W_9-2 [16384]_aug5,Loose,3,data\embeddings\Loose\250930_170029_A35W_9-2 [16384]_aug5.npy,True,5
251003_130559_A35W_14-3 [16]_aug1,Loose,0,data\embeddings\Loose\251003_130559_A35W_14-3 [16]_aug1.npy,True,1
251003_130559_A35W_14-3 [16]_aug2,Loose,0,data\embeddings\Loose\251003_130559_A35W_14-3 [16]_aug2.npy,True,2
251003_130559_A35W_14-3 [16]_aug3,Loose,0,data\embeddings\Loose\251003_130559_A35W_14-3 [16]_aug3.npy,True,3
251003_130559_A35W_14-3 [16]_aug4,Loose,0,data\embeddings\Loose\251003_130559_A35W_14-3 [16]_aug4.npy,True,4
251003_130559_A35W_14-3 [16]_aug5,Loose,0,data\embeddings\Loose\251003_130559_A35W_14-3 [16]_aug5.npy,True,5
251003_130559_A35W_16-3 [16]_aug1,Loose,0,data\embeddings\Loose\251003_130559_A35W_16-3 [16]_aug1.npy,True,1
251003_130559_A35W_16-3 [16]_aug2,Loose,0,data\embeddings\Loose\251003_130559_A35W_16-3 [16]_aug2.npy,True,2
251003_130559_A35W_16-3 [16]_aug3,Loose,0,data\embeddings\Loose\251003_130559_A35W_16-3 [16]_aug3.npy,True,3
251003_130559_A35W_16-3 [16]_aug4,Loose,0,data\embeddings\Loose\251003_130559_A35W_16-3 [16]_aug4.npy,True,4
251003_130559_A35W_16-3 [16]_aug5,Loose,0,data\embeddings\Loose\251003_130559_A35W_16-3 [16]_aug5.npy,True,5
251003_130559_A35W_2-1 [1024]_aug1,Loose,3,data\embeddings\Loose\251003_130559_A35W_2-1 [1024]_aug1.npy,True,1
251003_130559_A35W_2-1 [1024]_aug2,Loose,3,data\embeddings\Loose\251003_130559_A35W_2-1 [1024]_aug2.npy,True,2
251003_130559_A35W_2-1 [1024]_aug3,Loose,3,data\embeddings\Loose\251003_130559_A35W_2-1 [1024]_aug3.npy,True,3
251003_130559_A35W_2-1 [1024]_aug4,Loose,3,data\embeddings\Loose\251003_130559_A35W_2-1 [1024]_aug4.npy,True,4
251003_130559_A35W_2-1 [1024]_aug5,Loose,3,data\embeddings\Loose\251003_130559_A35W_2-1 [1024]_aug5.npy,True,5
251003_130559_A35W_3-1 [1024]_aug1,Loose,0,data\embeddings\Loose\251003_130559_A35W_3-1 [1024]_aug1.npy,True,1
251003_130559_A35W_3-1 [1024]_aug2,Loose,0,data\embeddings\Loose\251003_130559_A35W_3-1 [1024]_aug2.npy,True,2
251003_130559_A35W_3-1 [1024]_aug3,Loose,0,data\embeddings\Loose\251003_130559_A35W_3-1 [1024]_aug3.npy,True,3
251003_130559_A35W_3-1 [1024]_aug4,Loose,0,data\embeddings\Loose\251003_130559_A35W_3-1 [1024]_aug4.npy,True,4
251003_130559_A35W_3-1 [1024]_aug5,Loose,0,data\embeddings\Loose\251003_130559_A35W_3-1 [1024]_aug5.npy,True,5
251003_130559_A35W_4-1 [1024]_aug1,Loose,3,data\embeddings\Loose\251003_130559_A35W_4-1 [1024]_aug1.npy,True,1
251003_130559_A35W_4-1 [1024]_aug2,Loose,3,data\embeddings\Loose\251003_130559_A35W_4-1 [1024]_aug2.npy,True,2
251003_130559_A35W_4-1 [1024]_aug3,Loose,3,data\embeddings\Loose\251003_130559_A35W_4-1 [1024]_aug3.npy,True,3
251003_130559_A35W_4-1 [1024]_aug4,Loose,3,data\embeddings\Loose\251003_130559_A35W_4-1 [1024]_aug4.npy,True,4
251003_130559_A35W_4-1 [1024]_aug5,Loose,3,data\embeddings\Loose\251003_130559_A35W_4-1 [1024]_aug5.npy,True,5
251003_130559_A35W_5-1 [1024]_aug1,Loose,2,data\embeddings\Loose\251003_130559_A35W_5-1 [1024]_aug1.npy,True,1
251003_130559_A35W_5-1 [1024]_aug2,Loose,2,data\embeddings\Loose\251003_130559_A35W_5-1 [1024]_aug2.npy,True,2
251003_130559_A35W_5-1 [1024]_aug3,Loose,2,data\embeddings\Loose\251003_130559_A35W_5-1 [1024]_aug3.npy,True,3
251003_130559_A35W_5-1 [1024]_aug4,Loose,2,data\embeddings\Loose\251003_130559_A35W_5-1 [1024]_aug4.npy,True,4
251003_130559_A35W_5-1 [1024]_aug5,Loose,2,data\embeddings\Loose\251003_130559_A35W_5-1 [1024]_aug5.npy,True,5
251003_133647_A35W_17-1 [1024]_aug1,Loose,2,data\embeddings\Loose\251003_133647_A35W_17-1 [1024]_aug1.npy,True,1
251003_133647_A35W_17-1 [1024]_aug2,Loose,2,data\embeddings\Loose\251003_133647_A35W_17-1 [1024]_aug2.npy,True,2
251003_133647_A35W_17-1 [1024]_aug3,Loose,2,data\embeddings\Loose\251003_133647_A35W_17-1 [1024]_aug3.npy,True,3
251003_133647_A35W_17-1 [1024]_aug4,Loose,2,data\embeddings\Loose\251003_133647_A35W_17-1 [1024]_aug4.npy,True,4
251003_133647_A35W_17-1 [1024]_aug5,Loose,2,data\embeddings\Loose\251003_133647_A35W_17-1 [1024]_aug5.npy,True,5
